class	class label	op	goleft	goright	rhea	rhea label	score	info	info label	def
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:22816	D-xylose = D-xylulose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_53455|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17140	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:23024	[(1->4)-beta-D-glucosyl](n) + phosphate = [(1->4)-beta-D-glucosyl](n-1) + alpha-D-glucose 1-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58601|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_43474	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:23104	D-arabinose 5-phosphate = D-ribulose 5-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58121|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57693	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:23160	L-rhamnopyranose = L-rhamnulose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_62346|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17897	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:23384	D-cellobiose = beta-D-glucosyl-(1->4)-D-mannopyranose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17057|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_47931	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:23424	alpha-D-glucosamine 1-phosphate = D-glucosamine 6-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58725|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58516	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:23492	UDP-alpha-D-glucosamine = UDP-alpha-D-galactosamine	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_78718|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_78717	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:23536	alpha-D-glucose 1-phosphate = alpha-D-glucose 6-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58225|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58601	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:23804	N-acetyl-alpha-D-glucosamine 1-phosphate = N-acetyl-D-glucosamine 6-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57513|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57776	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:23896	5-dehydro-4-deoxy-D-glucuronate = 3-deoxy-D-glycero-2,5-hexodiulosonate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_29071|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17117	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:23932	an N-acyl-D-glucosamine 6-phosphate = an N-acyl-D-mannosamine 6-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57666|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57599	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:24032	sucrose = 6-O-alpha-D-glucopyranosyl-D-fructose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_18394|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17992	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:24132	UDP-alpha-D-galactose = UDP-alpha-D-galactofuranose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_66915|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_66914	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:24572	[(1->4)-alpha-D-glucosyl](n) + sucrose = [(1->4)-alpha-D-glucosyl](n+1) + D-fructose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_37721|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17992	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:24764	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate = UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58746|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58745	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:25205	2-deoxy-D-ribose 1-phosphate = aldehydo-2-deoxy-D-ribose 5-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58576|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57651	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:25233	N-acetyl-alpha-neuraminate = N-acetyl-beta-neuraminate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58770|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58705	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:25257	N-acetyl-D-glucosamine 6-phosphate = N-acetyl-D-mannosamine 6-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58557|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57513	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:25432	beta-D-ribopyranose = beta-D-ribofuranose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_47002|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_27476	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:25580	alpha-L-fucose = beta-L-fucose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_42589|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_42548	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:25584	alpha-L-rhamnose = beta-L-rhamnose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_27907|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_27586	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:25609	beta-D-allofuranose = beta-D-allopyranose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_40656|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_50256	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:25840	5-deoxy-D-glucuronate = 5-dehydro-2-deoxy-D-gluconate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58852|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_16669	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:25900	D-arabino-hex-3-ulose 6-phosphate = beta-D-fructose 6-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57634|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58542	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:27658	2-deoxy-alpha-D-ribose 1-phosphate = 2-deoxy-D-ribose 5-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_62877|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57259	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:27702	aldehydo-D-galacturonate = keto-D-tagaturonate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17886|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_12952	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:28390	N(6)-(D-psicosyl)-L-lysine = N(6)-(D-fructosyl)-L-lysine	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_61403|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_61393	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:28426	D-allulose 6-phosphate = keto-D-fructose 6-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_61519|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57579	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:28430	D-allose 6-phosphate = D-allulose 6-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_61519|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58328	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:28546	D-glucose = D-fructose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_4167|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_37721	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:28675	alpha-D-galactose = beta-D-galactose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_28061|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_27667	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:28755	a ubiquinone + sn-glycerol 3-phosphate = a ubiquinol + dihydroxyacetone phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57642|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57597	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:29015	phosphate(out) + sn-glycerol 3-phosphate(in) = phosphate(in) + sn-glycerol 3-phosphate(out)	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_43474|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57597	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:29219	a menaquinone + sn-glycerol 3-phosphate = a menaquinol + dihydroxyacetone phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57642|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57597	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:30171	hexadecanoyl-[ACP] + sn-glycerol 3-phosphate = 1-hexadecanoyl-sn-glycero-3-phosphate + holo-[ACP]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57597|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57518	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:30839	UDP-2-acetamido-2,6-dideoxy-beta-L-talose = UDP-N-acetyl-beta-L-fucosamine	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_62372|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_62241	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:31459	2-[(2R,5Z)-2-carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate = 2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_62890|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_62899	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:31683	prosolanapyrone III = (-)-solanapyrone A	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_63164|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_38229	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:31835	dTDP-4-dehydro-6-deoxy-alpha-D-glucose = dTDP-3-dehydro-6-deoxy-alpha-D-galactose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_63303|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57649	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:31839	dTDP-4-dehydro-6-deoxy-alpha-D-glucose = dTDP-3-dehydro-6-deoxy-alpha-D-glucose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_63269|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57649	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
